subplot_id,species_id,first_year,first_census,current_year,current_census,count
S1760_4S,PTR,2016,4,2016,4,1
S1760_4S,PTR,2015,2,2015,2,1
S1760_4S,PTR,2015,2,2015,3,1
S1760_4S,PTR,2015,2,2015,4,1
S1760_4S,PTR,2015,3,2015,3,1
S1760_4S,PTR,2015,3,2015,4,1
S1760_4S,PTR,2015,4,2015,4,2
S1760_4S,PTR,2014,2,2014,2,15
S1760_4S,PTR,2014,2,2014,3,10
S1760_4S,PTR,2014,2,2014,4,0
S1760_4S,PTR,2013,2,2013,2,19
S1760_4S,PTR,2013,2,2013,3,3
S1760_4S,PTR,2013,2,2013,4,1
S1760_4S,PTR,2013,3,2013,4,0
S1760_4S,PTR,2012,1,2012,1,8
S1760_4S,PTR,2012,1,2012,2,5
S1760_4S,PTR,2012,1,2012,3,2
S1760_4S,PTR,2012,1,2012,4,0
S1760_4S,PTR,2012,2,2012,2,15
S1760_4S,PTR,2012,2,2012,3,9
S1760_4S,PTR,2012,2,2012,4,3
S1760_4S,PTR,2012,3,2012,3,1
S1760_4S,PTR,2012,3,2012,4,0
S1760_4S,PTR,2011,2,2011,2,7
S1760_4S,PTR,2011,2,2011,3,4
S1760_4S,PTR,2011,2,2011,4,1
S1760_4S,PTR,2011,3,2011,3,5
S1760_4S,PTR,2011,3,2011,4,4
S1760_4S,PTR,2010,2,2010,2,18
S1760_4S,PTR,2010,2,2010,3,10
S1760_4S,PTR,2010,2,2010,4,4
S1760_4S,PTR,2009,2,2009,2,32
S1760_4S,PTR,2009,2,2009,3,7
S1760_4S,PTR,2009,2,2009,4,3
S1760_4S,PTR,2009,3,2009,3,3
S1760_4S,PTR,2009,3,2009,4,1
S1760_4S,PTR,2009,4,2009,4,3
S1760_4S,PTR,2008,2,2008,2,1
S1760_4S,PTR,2008,2,2008,3,1
S1760_4S,PTR,2008,2,2008,4,0
S1760_4S,PTR,2008,3,2008,3,2
S1760_4S,PTR,2008,3,2008,4,0
S1760_4S,PTR,2007,2,2007,2,16
S1760_4S,PTR,2007,2,2007,3,3
S1760_4S,PTR,2007,2,2007,4,1
S1760_4S,ABA,2007,2,2007,2,1
S1760_4S,ABA,2007,2,2007,3,1
S1760_4S,ABA,2007,2,2007,4,0
S1760_4S,PGL,2014,2,2014,2,4
S1760_4S,PGL,2014,2,2014,3,3
S1760_4S,PGL,2014,2,2014,4,2
S1760_4S,PGL,2007,2,2007,2,10
S1760_4S,PGL,2007,2,2007,3,7
S1760_4S,PGL,2007,2,2007,4,3
S1760_4S,TOC,2017,2,2017,2,1
S1760_4S,TOC,2017,2,2017,3,0
S1760_4S,TOC,2014,2,2014,2,152
S1760_4S,TOC,2014,3,2014,3,154
S1760_4S,TOC,2014,3,2014,4,110
S1760_4S,TOC,2012,2,2012,2,1
S1760_4S,TOC,2012,2,2012,3,1
S1760_4S,TOC,2012,2,2012,4,1
S1760_4S,TOC,2011,2,2011,2,3
S1760_4S,TOC,2011,2,2011,3,0
S1760_4S,TOC,2011,2,2011,4,0
S1760_4S,TOC,2010,3,2010,3,6
S1760_4S,TOC,2010,3,2010,4,2
S1760_4S,TOC,2008,2,2008,2,1
S1760_4S,TOC,2008,2,2008,3,1
S1760_4S,TOC,2008,2,2008,4,1
S1760_4S,TOC,2007,2,2007,2,92
S1760_4S,TOC,2007,2,2007,3,91
S1760_4S,TOC,2007,2,2007,4,12
S1760_4S,TOC,2007,3,2007,3,15
S1760_5N,PTR,2016,2,2016,2,1
S1760_5N,PTR,2016,2,2016,3,1
S1760_5N,PTR,2016,2,2016,4,1
S1760_5N,PTR,2014,2,2014,2,4
S1760_5N,PTR,2014,2,2014,3,4
S1760_5N,PTR,2014,2,2014,4,0
S1760_5N,PTR,2013,2,2013,2,3
S1760_5N,PTR,2013,2,2013,3,3
S1760_5N,PTR,2013,3,2013,3,2
S1760_5N,PTR,2013,3,2013,4,2
S1760_5N,PTR,2012,4,2012,4,1
S1760_5N,PTR,2009,2,2009,2,1
S1760_5N,PTR,2009,2,2009,3,0
S1760_5N,PTR,2009,2,2009,4,0
S1760_5N,PTR,2008,2,2008,2,2
S1760_5N,PTR,2008,2,2008,3,0
S1760_5N,PGL,2007,2,2007,2,1
S1760_5N,PGL,2007,2,2007,3,1
S1760_5N,TOC,2017,1,2017,2,0
S1760_5N,TOC,2017,1,2017,3,0
S1760_5N,TOC,2014,2,2014,2,1
S1760_5N,TOC,2014,2,2014,3,1
S1760_5N,TOC,2014,2,2014,4,0
S1760_5N,TOC,2014,3,2014,3,163
S1760_5N,TOC,2014,3,2014,4,83
S1760_5N,TOC,2011,2,2011,2,1
S1760_5N,TOC,2011,2,2011,3,0
S1760_5N,TOC,2011,2,2011,4,0
S1760_5N,TOC,2010,3,2010,3,7
S1760_5N,TOC,2010,3,2010,4,2
S1760_5N,TOC,2007,2,2007,2,21
S1760_5N,TOC,2007,2,2007,3,15
S1760_5N,TOC,2007,2,2007,4,0
S1760_5N,TOC,2007,3,2007,3,3
S1760_5N,TOC,2007,3,2007,4,0
S1760_5S,TCA,2010,4,2010,4,2
S1760_5S,BPA,2007,3,2007,3,1
S1760_5S,BPA,2007,3,2007,4,0
S1760_5S,PTR,2018,2,2018,2,3
S1760_5S,PTR,2018,2,2018,3,3
S1760_5S,PTR,2018,2,2018,4,1
S1760_5S,PTR,2016,2,2016,2,4
S1760_5S,PTR,2016,2,2016,3,4
S1760_5S,PTR,2016,2,2016,4,4
S1760_5S,PTR,2016,3,2016,3,1
S1760_5S,PTR,2015,2,2015,2,1
S1760_5S,PTR,2015,2,2015,3,0
S1760_5S,PTR,2015,3,2015,3,1
S1760_5S,PTR,2015,3,2015,4,1
S1760_5S,PTR,2014,2,2014,2,5
S1760_5S,PTR,2014,2,2014,3,3
S1760_5S,PTR,2014,2,2014,4,0
S1760_5S,PTR,2013,2,2013,2,4
S1760_5S,PTR,2013,2,2013,3,3
S1760_5S,PTR,2013,2,2013,4,3
S1760_5S,PTR,2013,3,2013,3,5
S1760_5S,PTR,2013,3,2013,4,3
S1760_5S,PTR,2012,2,2012,2,6
S1760_5S,PTR,2012,2,2012,3,6
S1760_5S,PTR,2012,2,2012,4,3
S1760_5S,PTR,2011,2,2011,2,2
S1760_5S,PTR,2011,2,2011,3,2
S1760_5S,PTR,2011,2,2011,4,0
S1760_5S,PTR,2010,1,2010,1,2
S1760_5S,PTR,2010,1,2010,2,2
S1760_5S,PTR,2010,1,2010,3,2
S1760_5S,PTR,2010,1,2010,4,2
S1760_5S,PTR,2008,2,2008,2,2
S1760_5S,PTR,2008,2,2008,3,1
S1760_5S,PTR,2008,2,2008,4,0
S1760_5S,PTR,2007,2,2007,2,1
S1760_5S,PTR,2007,2,2007,3,1
S1760_5S,PTR,2007,2,2007,4,0
S1760_5S,PTR,2007,3,2007,3,1
S1760_5S,PTR,2007,3,2007,4,1
S1760_5S,PGL,2007,2,2007,2,8
S1760_5S,PGL,2007,2,2007,3,3
S1760_5S,PGL,2007,2,2007,4,2
S1760_5S,TOC,2017,2,2017,2,5
S1760_5S,TOC,2017,3,2017,3,0
S1760_5S,TOC,2015,2,2015,2,1
S1760_5S,TOC,2015,2,2015,3,0
S1760_5S,TOC,2015,4,2015,4,1
S1760_5S,TOC,2014,3,2014,3,89
S1760_5S,TOC,2014,3,2014,4,30
S1760_5S,TOC,2011,3,2011,3,3
S1760_5S,TOC,2011,3,2011,4,3
S1760_5S,TOC,2010,1,2010,1,2
S1760_5S,TOC,2010,3,2010,3,26
S1760_5S,TOC,2010,3,2010,4,11
S1760_5S,TOC,2008,2,2008,2,1
S1760_5S,TOC,2008,2,2008,3,1
S1760_5S,TOC,2008,2,2008,4,1
S1760_5S,TOC,2007,2,2007,2,8
S1760_5S,TOC,2007,2,2007,3,5
S1760_5S,TOC,2007,2,2007,4,1
S1760_5S,TOC,2007,3,2007,3,12
S1760_5S,TOC,2007,3,2007,4,2
S1760_6N,BPA,2007,3,2007,3,1
S1760_6N,BPA,2007,3,2007,4,0
S1760_6N,PTR,2018,2,2018,2,4
S1760_6N,PTR,2018,2,2018,3,4
S1760_6N,PTR,2018,2,2018,4,0
S1760_6N,PTR,2018,4,2018,4,1
S1760_6N,PTR,2016,2,2016,2,9
S1760_6N,PTR,2016,2,2016,3,7
S1760_6N,PTR,2016,2,2016,4,3
S1760_6N,PTR,2015,4,2015,4,1
S1760_6N,PTR,2014,2,2014,2,7
S1760_6N,PTR,2014,2,2014,3,5
S1760_6N,PTR,2014,2,2014,4,0
S1760_6N,PTR,2013,2,2013,2,2
S1760_6N,PTR,2013,2,2013,3,2
S1760_6N,PTR,2013,2,2013,4,1
S1760_6N,PTR,2013,3,2013,3,4
S1760_6N,PTR,2013,3,2013,4,2
S1760_6N,PTR,2012,2,2012,2,5
S1760_6N,PTR,2012,2,2012,3,4
S1760_6N,PTR,2012,2,2012,4,1
S1760_6N,PTR,2011,2,2011,2,4
S1760_6N,PTR,2011,2,2011,3,2
S1760_6N,PTR,2011,2,2011,4,0
S1760_6N,PTR,2011,3,2011,3,1
S1760_6N,PTR,2011,3,2011,4,0
S1760_6N,PTR,2010,2,2010,2,7
S1760_6N,PTR,2010,2,2010,3,7
S1760_6N,PTR,2010,2,2010,4,2
S1760_6N,PTR,2009,2,2009,2,3
S1760_6N,PTR,2009,2,2009,3,3
S1760_6N,PTR,2009,2,2009,4,0
S1760_6N,PTR,2009,3,2009,3,4
S1760_6N,PTR,2009,3,2009,4,0
S1760_6N,PTR,2008,2,2008,2,1
S1760_6N,PTR,2008,2,2008,3,0
S1760_6N,PTR,2007,2,2007,2,2
S1760_6N,PTR,2007,2,2007,3,1
S1760_6N,PTR,2007,2,2007,4,1
S1760_6N,PTR,2007,3,2007,3,5
S1760_6N,PTR,2007,3,2007,4,2
S1760_6N,PGL,2014,2,2014,2,1
S1760_6N,PGL,2014,2,2014,3,1
S1760_6N,PGL,2014,2,2014,4,1
S1760_6N,PGL,2011,2,2011,2,1
S1760_6N,PGL,2011,2,2011,3,0
S1760_6N,PGL,2011,2,2011,4,0
S1760_6N,PGL,2007,2,2007,2,13
S1760_6N,PGL,2007,2,2007,3,8
S1760_6N,PGL,2007,2,2007,4,6
S1760_6N,PGL,2007,3,2007,3,2
S1760_6N,PGL,2007,3,2007,4,0
S1760_6N,TOC,2017,2,2017,2,2
S1760_6N,TOC,2017,2,2017,3,0
S1760_6N,TOC,2014,2,2014,2,17
S1760_6N,TOC,2014,3,2014,3,156
S1760_6N,TOC,2014,3,2014,4,60
S1760_6N,TOC,2012,1,2012,1,2
S1760_6N,TOC,2012,1,2012,2,1
S1760_6N,TOC,2012,1,2012,3,0
S1760_6N,TOC,2011,2,2011,2,3
S1760_6N,TOC,2011,2,2011,3,0
S1760_6N,TOC,2011,2,2011,4,0
S1760_6N,TOC,2011,3,2011,3,3
S1760_6N,TOC,2011,3,2011,4,1
S1760_6N,TOC,2010,3,2010,3,10
S1760_6N,TOC,2010,4,2010,4,3
S1760_6N,TOC,2007,1,2007,1,5
S1760_6N,TOC,2007,1,2007,2,3
S1760_6N,TOC,2007,1,2007,3,2
S1760_6N,TOC,2007,1,2007,4,2
S1760_6N,TOC,2007,2,2007,2,123
S1760_6N,TOC,2007,2,2007,3,117
S1760_6N,TOC,2007,2,2007,4,37
S1760_6S,PTR,2018,2,2018,2,36
S1760_6S,PTR,2018,2,2018,3,15
S1760_6S,PTR,2018,2,2018,4,4
S1760_6S,PTR,2017,3,2017,3,19
S1760_6S,PTR,2017,3,2017,4,15
S1760_6S,PTR,2016,2,2016,2,30
S1760_6S,PTR,2016,2,2016,3,26
S1760_6S,PTR,2016,2,2016,4,8
S1760_6S,PTR,2016,3,2016,3,2
S1760_6S,PTR,2016,3,2016,4,1
S1760_6S,PTR,2016,4,2016,4,1
S1760_6S,PTR,2015,2,2015,2,9
S1760_6S,PTR,2015,2,2015,3,2
S1760_6S,PTR,2015,2,2015,4,0
S1760_6S,PTR,2015,3,2015,3,7
S1760_6S,PTR,2015,3,2015,4,0
S1760_6S,PTR,2014,2,2014,2,34
S1760_6S,PTR,2014,2,2014,3,14
S1760_6S,PTR,2014,2,2014,4,1
S1760_6S,PTR,2013,2,2013,2,17
S1760_6S,PTR,2013,2,2013,3,9
S1760_6S,PTR,2013,2,2013,4,4
S1760_6S,PTR,2013,3,2013,3,23
S1760_6S,PTR,2013,3,2013,4,5
S1760_6S,PTR,2013,4,2013,4,1
S1760_6S,PTR,2012,1,2012,1,1
S1760_6S,PTR,2012,1,2012,2,1
S1760_6S,PTR,2012,1,2012,3,1
S1760_6S,PTR,2012,1,2012,4,0
S1760_6S,PTR,2012,2,2012,2,24
S1760_6S,PTR,2012,2,2012,3,16
S1760_6S,PTR,2012,2,2012,4,8
S1760_6S,PTR,2012,3,2012,3,1
S1760_6S,PTR,2012,3,2012,4,0
S1760_6S,PTR,2011,2,2011,2,18
S1760_6S,PTR,2011,2,2011,3,8
S1760_6S,PTR,2011,2,2011,4,3
S1760_6S,PTR,2011,3,2011,3,5
S1760_6S,PTR,2011,3,2011,4,1
S1760_6S,PTR,2010,2,2010,2,28
S1760_6S,PTR,2010,2,2010,3,28
S1760_6S,PTR,2010,2,2010,4,12
S1760_6S,PTR,2010,3,2010,3,2
S1760_6S,PTR,2010,3,2010,4,0
S1760_6S,PTR,2009,2,2009,2,20
S1760_6S,PTR,2009,2,2009,3,7
S1760_6S,PTR,2009,2,2009,4,2
S1760_6S,PTR,2009,3,2009,3,2
S1760_6S,PTR,2009,3,2009,4,0
S1760_6S,PTR,2009,4,2009,4,4
S1760_6S,PTR,2008,2,2008,2,4
S1760_6S,PTR,2008,2,2008,3,0
S1760_6S,PTR,2008,3,2008,3,3
S1760_6S,PTR,2008,3,2008,4,3
S1760_6S,PTR,2007,2,2007,2,21
S1760_6S,PTR,2007,2,2007,3,8
S1760_6S,PTR,2007,2,2007,4,1
S1760_6S,PTR,2007,3,2007,3,4
S1760_6S,PTR,2007,3,2007,4,4
S1760_6S,ABA,2014,2,2014,2,2
S1760_6S,ABA,2014,2,2014,3,1
S1760_6S,ABA,2014,2,2014,4,0
S1760_6S,PGL,2018,3,2018,3,1
S1760_6S,PGL,2018,3,2018,4,1
S1760_6S,PGL,2007,2,2007,2,10
S1760_6S,PGL,2007,2,2007,3,10
S1760_6S,PGL,2007,2,2007,4,8
S1760_6S,TOC,2015,2,2015,2,8
S1760_6S,TOC,2015,2,2015,3,3
S1760_6S,TOC,2015,2,2015,4,2
S1760_6S,TOC,2014,2,2014,2,70
S1760_6S,TOC,2014,2,2014,3,65
S1760_6S,TOC,2014,2,2014,4,2
S1760_6S,TOC,2012,2,2012,2,1
S1760_6S,TOC,2012,2,2012,3,0
S1760_6S,TOC,2010,3,2010,3,9
S1760_6S,TOC,2010,3,2010,4,5
S1760_6S,TOC,2008,2,2008,2,1
S1760_6S,TOC,2008,2,2008,3,0
S1760_6S,TOC,2007,2,2007,2,62
S1760_6S,TOC,2007,2,2007,3,59
S1760_6S,TOC,2007,2,2007,4,44
S1760_7N,PTR,2018,2,2018,2,8
S1760_7N,PTR,2018,2,2018,3,3
S1760_7N,PTR,2018,2,2018,4,1
S1760_7N,PTR,2016,2,2016,2,15
S1760_7N,PTR,2016,2,2016,3,11
S1760_7N,PTR,2016,3,2016,3,4
S1760_7N,PTR,2016,3,2016,4,3
S1760_7N,PTR,2016,4,2016,4,1
